target_lang|closest_lang_0|map_dist_0|closest_lang_1|map_dist_1|closest_lang_2|map_dist_2|closest_lang_3|map_dist_3|closest_lang_4|map_dist_4
poy|ndj|0.002764646823047656|swh|0.007138708045716686|vid|0.007199858742524145|nnq|0.01041542836767992|kdc|0.01144742632604322
prf|kne|0.008998481976444624|sgb|0.014294114403950356|fil|0.026842317105005353|cgc|0.038583081444727975|agn|0.038664331175127555
pst|dgo|0.029693935987380488|bhd|0.03105386680603357|pan|0.03145719987705665|xnr|0.03268053837879499|snd|0.03284938559461942
ptu|mqj|0.001600235904921645|blz|0.02567846667306448|hvn|0.044091614592414806|iba|0.04489767330076761|mkn|0.04684099341051325
qub|qxh|0.0018049525105093736|qvh|0.004679705674561587|cbr|0.004898511199590751|qvm|0.005184767115877362|ame|0.005598708152209601
quf|qvc|0.008132361421915353|agr|0.009822950889716641|hub|0.014606290206366885|cbt|0.0149242182503515|qvs|0.01611792311320479
quh|cap|0.014582053092566539|ign|0.03247689659770654|cax|0.03306108168237757|gyr|0.03735208497801895|qul|0.03834511495385511
qul|tna|0.00689264867657478|ese|0.016325927082787472|ign|0.01867334956978262|qve|0.020961092572415598|mcb|0.02371336884088052
qvc|quf|0.008132361421915353|qvs|0.00920251848650649|agr|0.01015425955653575|qxn|0.011534941045011215|cbt|0.011542266859954475
qve|mcb|0.011353319699400176|cni|0.014112581861359955|cot|0.015484451240675288|pib|0.017313052175834218|not|0.017473616232354845
qvh|qxo|0.003659585838742618|qvm|0.0039023172427825963|qub|0.004679705674561587|cbr|0.0056320965593120555|qxn|0.0060076853832195486
qvm|qvh|0.0039023172427825963|qxo|0.003986442000997054|qub|0.005184767115877362|qxh|0.005812419178420867|qxn|0.006965519287143294
qvn|ame|0.004586793886985476|qvw|0.006292222592971406|not|0.00771423697531544|qxh|0.007764276285602124|cpu|0.007779584949234423
qvs|cbt|0.007356965879319468|qvc|0.00920251848650649|shp|0.010224151958711894|agr|0.011518410695160748|cbr|0.011820911369463994
qvw|not|0.005502717972501638|qvn|0.006292222592971406|cni|0.00719987017254068|ame|0.00906380075216319|cjo|0.009585504724462913
qvz|arl|0.0054538160191209845|sey|0.008329877269745753|acu|0.008570312184917878|snn|0.012178190093267063|huu|0.012950579459593029
qwh|qxn|0.003031150275973875|qxo|0.004366874744363712|qvm|0.007458704714703329|qvh|0.008008841640442363|qub|0.012025617386352693
qxh|qub|0.0018049525105093736|ame|0.003855644110266452|cpu|0.005696972322417786|qvm|0.005812419178420867|qvh|0.006277175918980313
qxn|qxo|0.003003516296578513|qwh|0.003031150275973875|qvh|0.0060076853832195486|qvm|0.006965519287143294|qub|0.010532066185971254
qxo|qxn|0.003003516296578513|qvh|0.003659585838742618|qvm|0.003986442000997054|qwh|0.004366874744363712|qub|0.007774414278915822
rai|lbb|0.002067851737619425|mee|0.009336271572943025|ata|0.010994429834218538|mbh|0.013684290547551704|bnp|0.015141704234268223
rgu|llg|0.001876772218594292|mkn|0.002404367563086231|txq|0.0024922500280412305|nfa|0.003846387265009686|hvn|0.008010217092903353
ron|srp|0.014612451664768118|bul|0.017124566283766355|hun|0.0177197739041835|slk|0.023736829231216835|mkd|0.0283634060459078
rop|tcs|0.04753672886744731|pjt|0.058672625625087044|tpi|0.07091848431633369|rro|0.07100873576292153|bbb|0.07315256303882448
rro|tpi|0.0058752383068728315|bbb|0.008636176068681155|bzh|0.010058121815401794|mcq|0.01034149764552547|byr|0.01061818420278329
ruf|kdc|0.002653875412141438|vid|0.005012605577259678|cwe|0.005305948247972923|ngp|0.005961827902463005|swh|0.0076817629538393165
rug|bgt|0.013269543963460721|nas|0.013752606129840913|nlg|0.01597706790083783|lgl|0.018656769115178662|kwf|0.018941406078207
rus|chv|0.021345092676441888|ekk|0.06959044195262797|fin|0.07122752755979153|lvs|0.0771564602331475|kaz|0.08062547854874207
sab|gym|0.006390922991141935|tfr|0.009768878546433287|cuk|0.016529939830001426|noa|0.017927624380487655|emp|0.021825496067713945
sdh|glk|0.027751560015806677|arb|0.03035852939060325|pes|0.031342712929521614|hye|0.040042223542421145|azj|0.044829771080408434
seh|afr|0.02864745573505725|nya|0.029915354672927864|sna|0.031070468358175583|toi|0.043584646318273974|mgh|0.04767232344110056
sey|snn|0.005026380301787996|qvz|0.008329877269745753|arl|0.008742095613073785|con|0.009335188258195065|huu|0.010284466919230129
sgb|kne|0.009261797076419305|prf|0.014294114403950356|fil|0.02294795196076517|agn|0.026152634605457116|cgc|0.026351145149143818
shp|kaq|0.003845656146907357|cbr|0.009086429712693602|qvs|0.010224151958711894|qvh|0.013793403253656975|qub|0.013935177246093283
sja|gum|0.01033709969808844|emp|0.015905309297434386|kwi|0.017683164459295398|inb|0.018206584375213684|kvn|0.020322705944808943
slk|hun|0.009676544932020562|ces|0.015301470923978884|pol|0.018348808427612356|hrv|0.019735250103713964|slv|0.019768177055021638
slv|hrv|0.006079499755874786|deu|0.015901716956670153|bos|0.01602785352931204|hun|0.019039954467994957|ita|0.019715164679749146
sna|toi|0.014152349614763617|nya|0.021064426041604436|afr|0.026546645829321716|loz|0.026784401832016476|seh|0.031070468358175583
snd|urd|0.011476263955103976|guj|0.021202753287036132|pst|0.03284938559461942|bgc|0.038583259725606986|pan|0.03967916140080395
snn|sey|0.005026380301787996|con|0.0057951743690416|inb|0.006004862929813336|qvz|0.012178190093267063|gum|0.01277192342350151
snp|kue|0.0019478790408601022|kmu|0.00222109403967796|kyg|0.002249404275453576|gam|0.002681635926687483|omw|0.0037254414400393573
som|mdy|0.04567046838976294|amf|0.0479045893486112|amh|0.04920507293460932|kam|0.05337506391663569|kik|0.05461761392373824
soy|tbz|0.0014658102927374752|dop|0.0029846626955891396|gng|0.003840617825911962|xon|0.005821777481646468|bba|0.009282458102561517
spa|cat|0.012626756619150428|ast|0.023241525380544113|glg|0.028643718866024168|por|0.029867535868656328|oci|0.038648936396472884
spp|myk|0.005730352151284311|cme|0.009757497863592014|box|0.013203441215498275|kyf|0.024394702973015693|yre|0.02592391250963667
spy|luo|0.010801430150231836|sxb|0.011332296090989496|kik|0.013503508435303967|lug|0.014122323038374612|kam|0.023333119128122082
sri|bao|0.0007397048046922495|tue|0.0008156824045199871|tav|0.00204943315110109|myy|0.0032690489871242253|tuo|0.003473148444943483
srm|djk|0.0036666843499442163|jvn|0.006850757532027331|hns|0.009742040590180285|srn|0.010133541532775037|car|0.01712199210369129
srn|hns|0.0005922373864440312|jvn|0.0040327479758059965|car|0.008317328257617551|djk|0.009214860745965957|srm|0.010133541532775037
srp|bul|0.01365490402431639|ron|0.014612451664768118|mkd|0.015159434680634642|hun|0.016847114179380635|bos|0.01967650966577116
stp|crn|0.004831473483211682|otq|0.026071130557045075|ncl|0.026857529531855245|maz|0.027943972569352046|ote|0.02806081867273332
sus|yal|0.011637993674115898|knf|0.016560985488634376|wol|0.02896930036034947|kyf|0.0411740888999786|spp|0.04145223049290849
suz|taj|0.004271106687194501|asm|0.02630134239969947|ben|0.02709216891589383|ory|0.036652959764364626|hlt|0.04047271171010134
swe|lvs|0.024811080853580858|ekk|0.02506596809633255|lit|0.03253865493781516|fin|0.03478162253734687|dan|0.036541245506228184
swh|vid|0.005552218515946258|kdc|0.00578046199441166|poy|0.007138708045716686|ruf|0.0076817629538393165|nnq|0.00866204364888905
sxb|luo|0.00215362073442272|spy|0.011332296090989496|lug|0.014097938915115925|kik|0.015015217888939949|kam|0.02171933343423222
tac|stp|0.03078084349055902|ood|0.03128130028181844|crn|0.032785928556286724|tew|0.04751054681091642|ncl|0.05548998787112917
taj|suz|0.004271106687194501|asm|0.022032915932724006|ben|0.023517702691490422|hlt|0.03646455273456401|ory|0.036577644305252906
tam|mal|0.012404936939122348|kan|0.022465354570912238|tel|0.0328190832722431|mar|0.042629133662013825|ory|0.06671584534134856
tav|sri|0.00204943315110109|bao|0.0024770292172246263|tue|0.0028646877684728902|myy|0.004634655215292892|tuo|0.005323708204676897
tbc|boj|0.0044822166585908735|dah|0.0059117063707663|nca|0.006396092344765147|msy|0.006665281948237335|apr|0.00714752412514421
tbg|omw|0.000990616369383241|awb|0.0015592227378490068|agd|0.0017272246261028825|bjr|0.0018122873898726653|byr|0.002225061876010426
tbl|bpr|0.0025947910831907225|bps|0.004608554682770437|obo|0.006742594551443281|mbb|0.008249906591341265|mbt|0.009065711397639313
tbz|soy|0.0014658102927374752|gng|0.002651835524412386|dop|0.004448671503950332|xon|0.005288442502438421|gux|0.008367668816902436
tca|yad|0.013096118711673849|boa|0.016129267647188583|ycn|0.01723098290378912|myy|0.01948099665900494|cbc|0.020626847521586156
tcs|rro|0.02492649818768609|tpi|0.026843225499723438|imo|0.02822682667087564|byr|0.02876826206900778|awb|0.029507982717128352
tee|toc|0.0013636751128218573|tpt|0.0014339500691208141|tos|0.0021248185762733226|nhe|0.0024669603957507844|ncj|0.002685874577727829
tel|mar|0.013578919940879463|kan|0.021068502678340265|tam|0.0328190832722431|mal|0.03936983822728255|ory|0.04164817516105851
tew|ood|0.03543570361868237|tac|0.04751054681091642|pao|0.06320517355048984|stp|0.07138659296681005|crn|0.0752076981807305
tfr|gym|0.003417291090199008|sab|0.009768878546433287|cuk|0.025588060171286873|noa|0.027476759458052252|emp|0.031568175732625874
tgk|uzn|0.011798870700987441|pst|0.03851924568534812|bhd|0.04501380541258464|dgo|0.047477958780957126|gbk|0.05098163775362316
tgo|mpx|0.006350326445808635|tte|0.014227045502442215|mox|0.019060926995071323|rug|0.028256698972195803|bjz|0.028404946012909285
tgp|upv|0.003224010552199048|klv|0.006955573999726547|lww|0.009897393642503272|tnn|0.02447630172788833|tnp|0.0252972224897029
tna|qul|0.00689264867657478|ese|0.009644116270490676|ign|0.017151616910020543|mcb|0.02520379987207559|qve|0.025389246468927474
tnk|tnp|0.000608386979503602|tnn|0.0014292653335761121|lww|0.016740842550423032|klv|0.019126138317665804|upv|0.022736517643923496
tnn|tnp|0.0008210502354533086|tnk|0.0014292653335761121|lww|0.015335527606912442|klv|0.017700185382173408|upv|0.021307557477517163
tnp|tnk|0.000608386979503602|tnn|0.0008210502354533086|lww|0.016144220597818358|klv|0.0185199415919415|upv|0.022128582434233098
toc|tos|0.0009816135147562037|tee|0.0013636751128218573|azz|0.002258252882844541|ncj|0.0027417058541006753|tpt|0.0027973033711194044
toi|loz|0.012641629491464232|sna|0.014152349614763617|afr|0.02953011623282917|nya|0.033778100885502246|bem|0.039486869659377505
tos|toc|0.0009816135147562037|azz|0.0012812177014088124|tee|0.0021248185762733226|ncj|0.002338929024325566|tpt|0.003510610066959341
tpi|bbb|0.003280608802204472|rro|0.0058752383068728315|mcq|0.0061621016347091755|bjz|0.008005868734919697|bzh|0.014412711808225483
tpt|tee|0.0014339500691208141|nhe|0.0024892781177987345|nch|0.0025068544557833804|toc|0.0027973033711194044|ncj|0.003336833709392907
trc|mie|0.001168193921465121|mib|0.0016863741442385833|xtm|0.0024535430035876184|mxb|0.002590028029571428|mpm|0.002648905255122385
ttc|knj|0.0016321571250080362|jac|0.0026583289551133475|agu|0.004343305398177929|usp|0.006590732217350108|lac|0.009390261076357365
tte|mox|0.006427296059318647|mpx|0.00909087189211652|tgo|0.014227045502442215|bjz|0.01426888950798777|mcq|0.01694993459568858
tue|sri|0.0008156824045199871|bao|0.0008375031152505282|tuo|0.0027945188776148434|tav|0.0028646877684728902|cbc|0.0028747183134030614
tuf|cui|0.013153613645797087|guh|0.018204925788605008|guo|0.022100672067259675|kvn|0.028564835229514137|emp|0.030282225878226834
tuo|pir|0.0005714783380324751|cbv|0.0017036563303252856|gvc|0.002740747509746994|tue|0.0027945188776148434|cbc|0.0028902872089230417
tur|bul|0.03790660721065364|ell|0.04289677398655868|grc|0.04684051012985387|kat|0.04728790854647314|mkd|0.04770258018471211
txq|llg|0.0006953691392628046|nfa|0.00167707525158346|rgu|0.0024922500280412305|mkn|0.0048947687834668225|hvn|0.006310826363673987
txu|kyz|0.02875393447114719|gub|0.03713033542031788|urb|0.04212327248664528|pab|0.04899268659814193|nab|0.05625491805295117
udu|mdy|0.023510321212706683|amf|0.02592607719233255|amh|0.03231732285429377|dik|0.03396056672798973|spy|0.04510433222087748
ukr|bel|0.024319830859849734|ron|0.02847691701964992|lit|0.036000221965504675|bul|0.04034676359241696|slk|0.04123256390787836
umb|lin|0.044859286198142466|loz|0.06254980487864806|toi|0.0734850422782146|bem|0.08180567875391787|sna|0.08655745667395563
upv|tgp|0.003224010552199048|klv|0.0037327832285545866|lww|0.006716172594018796|tnn|0.021307557477517163|tnp|0.022128582434233098
ura|cbu|0.008472821319562432|cbt|0.010218319555034145|kaq|0.013419248991251416|acu|0.013576719112162045|arl|0.013847644133799861
urb|gub|0.012651684287080843|txu|0.04212327248664528|srm|0.05818209011847117|djk|0.05997237085128272|jvn|0.06469748769284638
urd|snd|0.011476263955103976|guj|0.024475903207817257|pst|0.0401474181003069|bgc|0.05005769675182946|hin|0.050454336541401
urk|zsm|0.0285067015062515|zlm|0.038139362980615876|khm|0.041063941384248695|lao|0.06604520617941399|vie|0.08120947563573373
urt|agg|0.008859174583176177|ipi|0.010225286684942065|gai|0.011021466672165662|geb|0.011269567306889933|msy|0.012012023969675652
usp|agu|0.0022944288564899357|acr|0.0033098590911045432|jac|0.00446279248199468|knj|0.005265015608208211|ttc|0.006590732217350108
uzn|tgk|0.011798870700987441|pst|0.04977529118682026|bhd|0.051484271338404886|dgo|0.05454623767483902|gbk|0.057571867524151964
vid|ruf|0.005012605577259678|kdc|0.005379162566836574|swh|0.005552218515946258|ndj|0.006958590083107041|poy|0.007199858742524145
vie|lao|0.019690217555141165|atb|0.042741769610067676|khm|0.04791258078097269|zyp|0.06553449861191395|cek|0.06566776018165389
vmy|maq|0.0004500335909030166|maj|0.0005265320993430384|miz|0.0009342140450240022|cuc|0.0014107830923739254|cso|0.0016656779768860314
wap|mbc|0.00984844081054854|ake|0.02062076400339573|car|0.024380976437085998|djk|0.03020826918986656|hns|0.030257829260765867
wmw|kde|0.010201304634017246|mgh|0.010245290090081379|nnq|0.020559718595047412|swh|0.028514779056019016|poy|0.03073725331840387
wol|knf|0.01666231968982265|sus|0.02896930036034947|yal|0.036722288608006255|kea|0.04423684616261334|spp|0.05520805604595124
xed|meq|0.0024501678863683|mqb|0.0027724455388178095|muy|0.0029009714106625717|bjv|0.023524210561995662|kyq|0.02467233850715605
xng|cmn|0.05689278953909708|kor|0.09652536477834431|kaz|0.13279472823158606|atb|0.14352692823409124|asm|0.14650723717593592
xnr|gbk|0.0026500845097798577|kfs|0.0032845388421839914|mjl|0.0038101463326157816|dgo|0.004695304779128873|kfx|0.004804257563199356
xon|gng|0.0033354777755223814|tbz|0.005288442502438421|soy|0.005821777481646468|dop|0.007814278396854817|ncu|0.009723082548390383
xtd|xtm|0.0009255059366840328|mib|0.002223700668011008|mie|0.002332299459976803|mil|0.0025721505976396054|mpm|0.0028759168375651015
xtm|xtd|0.0009255059366840328|mib|0.0013803670517738614|mie|0.0014100114322801289|mpm|0.002275521990070499|trc|0.0024535430035876184
yaa|cbs|0.0024919440549092784|mcd|0.0025974383625534934|cpb|0.008971019424320898|pib|0.011558962411400633|mcb|0.01336050882543362
yad|boa|0.007901448166214542|hto|0.011533959855905232|tca|0.013096118711673849|bmr|0.014219213255865296|huu|0.015529605772371476
yal|sus|0.011637993674115898|knf|0.027450863014254676|kyf|0.029925322349507507|spp|0.030948653288169217|cme|0.034723369200676965
ycn|myy|0.006188001631071385|bao|0.007512945264542477|tav|0.0077344521925888|bmr|0.007931391590723952|sri|0.008036574018921043
yka|tbl|0.014034195974292417|ceb|0.016518793427363017|bpr|0.01660893898892852|mbb|0.016708864693198298|obo|0.017464863777365246
yor|fon|0.011084138621422993|bus|0.013143400950097318|atg|0.01402479598846426|bba|0.014199506872833813|kdl|0.01511521536256204
yre|kyf|0.00574782192952921|cme|0.017874732391003227|spp|0.02592391250963667|box|0.02595012570567788|ncu|0.029997902511011594
yva|amk|0.0015827039924621554|agg|0.029466937872343828|urt|0.03766315750855925|ipi|0.04295116012851515|alp|0.04437524823360865
zaa|cco|0.0013147421967910676|zar|0.001623321970790011|cnt|0.0016558292113537944|cso|0.0020844945245845244|zab|0.0021538069228649805
zab|zac|0.001338990982452064|zad|0.0015175595302114719|zas|0.0016802843541910272|zaw|0.0018499707159410738|zav|0.0018683523143472377
zac|zpl|0.0012379491271206939|zab|0.001338990982452064|zca|0.0014660190640423145|mil|0.0020163905631332634|zaw|0.002313402597781257
zad|zav|0.0003659974510770719|zas|0.0006644614262338356|zpu|0.0007345177775004099|zty|0.0010888335521148443|zab|0.0015175595302114719
zai|huv|0.0015974165178492218|mco|0.004265875363601362|mxq|0.0058729568450764805|ztq|0.007029229889407886|cle|0.007478769961979787
zam|zpo|0.001440888902355963|zao|0.0018695325596659285|zca|0.0019230878067265928|zpm|0.0023001289532928785|cya|0.0026011250533829735
zao|zpm|0.001015020489187008|zpo|0.0012874377331168804|zam|0.0018695325596659285|ztq|0.0020202520435524925|zca|0.0034794708761794447
zar|zty|0.0010631255101218858|cco|0.0010636575803721236|zpu|0.0013798828521768643|zav|0.0014376294907989297|chz|0.0014755572007090854
zas|zad|0.0006644614262338356|zav|0.0008433055909416204|zaw|0.0009211802997800146|zpu|0.0010444597138832275|zty|0.0014745569524219546
zav|zad|0.0003659974510770719|zpu|0.00037888481238640875|zty|0.000725871919016382|zas|0.0008433055909416204|mto|0.0014239564065288734
zaw|zas|0.0009211802997800146|zad|0.0015325666795258182|zav|0.0017624516642106435|zab|0.0018499707159410738|zpu|0.0019506474197487666
zca|zpl|0.0013808657511231893|zac|0.0014660190640423145|zam|0.0019230878067265928|zpz|0.0019370087492615177|zpo|0.002396789095927559
zga|ndj|0.011190568216723588|poy|0.012501166440132333|vid|0.01798370425449186|swh|0.01962522435886935|nnq|0.02071824032161396
ziw|ngp|0.004156420810246353|cwe|0.004912763825940697|ruf|0.00837463049353089|kdc|0.009452813998432784|vid|0.013349230900879056
zlm|zsm|0.009928641673321614|iba|0.05526440837454656|khm|0.0574391888149468|jav|0.06014769621041813|ind|0.0630338112423166
zos|ctu|0.004795034310328582|chf|0.0055601826767311315|zai|0.009359479933454925|poi|0.009408302200579474|lac|0.010490147449176562
zpc|cle|0.0007430342232642691|cnl|0.0010983381446920677|mto|0.0014681430492504775|zty|0.0019473220226570195|zpu|0.0022460271418779446
zpl|zac|0.0012379491271206939|zca|0.0013808657511231893|zpz|0.0015230913174231046|mil|0.0019569500812128067|zab|0.0024819186640200287
zpm|zao|0.001015020489187008|zpo|0.0010274451223030833|ztq|0.0010328372984940476|zam|0.0023001289532928785|zca|0.003412923118739663
zpo|zpm|0.0010274451223030833|zao|0.0012874377331168804|ztq|0.0013653958299568623|zam|0.001440888902355963|zca|0.002396789095927559
zpu|zav|0.00037888481238640875|zty|0.0004308902283712978|zad|0.0007345177775004099|zas|0.0010444597138832275|mto|0.0010656473551514493
zpz|zpl|0.0015230913174231046|zca|0.0019370087492615177|cya|0.0022066599704059836|zac|0.0026761394705315513|zam|0.0027232353523625272
zsm|zlm|0.009928641673321614|khm|0.05281408076270615|iba|0.0627012902979262|jav|0.06991034148667062|ind|0.07281740422677
ztq|zpm|0.0010328372984940476|zpo|0.0013653958299568623|zao|0.0020202520435524925|zam|0.0028030862579583363|zaw|0.003007497939049434
zty|zpu|0.0004308902283712978|zav|0.000725871919016382|mto|0.00103935164011363|zar|0.0010631255101218858|zad|0.0010888335521148443
zyp|hlt|0.004897412271111723|cek|0.006564323247830486|ben|0.01858769312205342|asm|0.022120624769670694|atb|0.02762132928695716
