target_lang|closest_lang_0|map_dist_0|closest_lang_1|map_dist_1|closest_lang_2|map_dist_2|closest_lang_3|map_dist_3|closest_lang_4|map_dist_4
sig|box|0.010720516176671193|xon|0.011606861234910754|gng|0.013749951138115347|ncu|0.014101465621850991|tbz|0.016354282445721614
sih|tnp|0.023554337316371365|tnk|0.023569303002542685|tnn|0.023584732962467814|lww|0.030948440305019774|klv|0.031018474036865362
sii|zsm|0.0488463423302089|zlm|0.05843444887629112|khm|0.06749303487254037|cek|0.07929389093016648|lao|0.08113056504177604
sij|bzh|0.00466249539364834|ksr|0.005442584817376178|bmu|0.005595064709762504|ded|0.00659120615163901|mpp|0.006996674909422641
sil|box|0.009780084701793462|xon|0.012222052579825253|gng|0.013857299731243226|ncu|0.01606805676074007|tbz|0.01650792972455921
sim|urt|0.0007142489516246839|agg|0.008244993874322138|ipi|0.009951811267746486|gai|0.011512701563641996|geb|0.011717025316119128
sin|tam|0.018350819930639754|mal|0.024898703636016387|kan|0.0408161639561952|tel|0.048385441429539884|mar|0.05974645977113809
sip|taj|0.00801077783151539|suz|0.011708819003712463|asm|0.016610743634800855|ben|0.022500097994931554|hlt|0.03296267862150216
siq|ipi|0.006189812999843675|imo|0.008110367101869837|kyc|0.00982948894489745|med|0.010654274573656584|kue|0.013523556011734975
sir|hau|0.005298936235135769|nin|0.01194153389888957|xed|0.021999111012466405|meq|0.02418191152490132|mqb|0.024605339331382224
sis|pao|0.024353536436889443|ood|0.08080353963416133|tew|0.08669005742966951|tac|0.11207448622066389|dgr|0.11723795347632354
siu|urt|0.0025434506716823157|agg|0.006685446109678995|ipi|0.011766664000207724|gai|0.013543142749310047|geb|0.013808945630036337
siv|ipi|0.003931161230877106|kyc|0.006561073008729835|urt|0.006726313282109703|med|0.007858042702292475|geb|0.008572523000209043
siw|nas|0.0014178765212809962|rug|0.013823535829577082|lbb|0.01950363252860845|rai|0.021513365212393776|mee|0.023485418450973298
six|boj|0.001354151906575797|gam|0.0031375406523698694|kue|0.003601865215523664|snp|0.0037876233999672407|nca|0.003948108317187928
siy|pes|0.015734756639649107|sdh|0.03383938897303681|glk|0.04164269984138041|arb|0.04567610614549245|hye|0.06575109127287833
siz|heb|0.04692941016362821|ell|0.05197476895419569|grc|0.06113569802538697|mlt|0.06377225874271068|tur|0.06802446948275927
sjb|iba|0.024912004820400454|ptu|0.03180912138066362|mqj|0.03261550360812452|yka|0.03420232469595998|blz|0.03750179365723102
sjd|fin|0.029835519701672183|ekk|0.05922189348130084|rus|0.06190022158377754|swe|0.06457520906306585|lvs|0.06920643519028119
sje|fin|0.020842907650534072|swe|0.036778612595865796|ekk|0.048707411452898884|lvs|0.0551119077233985|lit|0.06510213592750841
sjg|daa|0.025138634813634014|kyq|0.02744289677899176|dik|0.04104787251133707|bjv|0.04167360863710182|muy|0.04889926711088251
sjk|fin|0.013746682452922836|swe|0.04774247625876043|ekk|0.04779650949201541|lvs|0.05696326253703964|lit|0.06723394012895516
sjl|asm|0.011051532829938603|hlt|0.023635367475660297|ben|0.024202738188987508|zyp|0.028106483611206247|taj|0.028136508110105176
sjm|yka|0.018260401284131752|cgc|0.02496519524160377|agn|0.02506065348417435|tbl|0.03203193552465471|ceb|0.033508912906213974
sjo|uzn|0.05086508482414948|kaz|0.055375097787878844|tgk|0.058431714664432|bhd|0.061359541701085624|gbk|0.06523229361718044
sjp|suz|0.010408975212686404|taj|0.011121984283551054|ben|0.023220417539791673|ory|0.026257560745035404|asm|0.0276471676259063
sjr|lbb|0.001450886875242685|rai|0.0034796704806848177|mee|0.009642277038018848|ata|0.011506713691439848|mbh|0.014145242291682679
sjs|por|0.0315222803010174|spa|0.033693165241913244|ast|0.041688849347738616|glg|0.04229640975479436|cat|0.044596833398272764
sjt|fin|0.032401339067344784|rus|0.05413921448901157|ekk|0.05795981562937897|swe|0.06637218969875275|lvs|0.06811644653488393
sju|fin|0.016488807701666247|swe|0.027148616306145738|ekk|0.03884253306307493|lvs|0.04493235214842844|lit|0.05488859845029805
sjw|tew|0.103791232703152|nhe|0.1265947013476201|nhw|0.12748952555485454|nch|0.12785830405660892|bzj|0.12816570008043718
ska|pao|0.04795060023261221|dgr|0.08276185442963603|tew|0.09556120453097054|ood|0.10197121027591645|gwi|0.12076815707393171
skb|lao|0.014979172455806574|vie|0.018588128853247253|khm|0.029918176190974147|atb|0.04997202952960622|cek|0.06472941038790657
skc|iou|0.0008434103389475964|met|0.002296626141060325|bzh|0.0030259638276738427|bmu|0.0033561162581418314|bjr|0.003675345083513166
skd|pao|0.01105839453353125|ood|0.052713914399125206|tew|0.06516453216901563|tac|0.08394397109444537|stp|0.11471862340957635
ske|klv|0.003999710234320766|upv|0.004605104110689824|lww|0.004908172268265099|tgp|0.006869952291184541|tnn|0.02017780574409503
skf|gyr|0.015475566650612206|nab|0.01570821358971021|cax|0.02060530138040871|ign|0.021190760918873994|pab|0.026721745541144874
skg|wmw|0.04730219898666769|seh|0.048902428117057424|mgh|0.05500981207465668|kde|0.0574692651848856|nnq|0.06729746316390196
skh|zsm|0.031952593070002845|zlm|0.03939596263693825|khm|0.07188874994580641|jav|0.09136213195325409|ind|0.09436151985848258
ski|hvn|0.010794214777396787|mkn|0.011107007843305011|rgu|0.011574874538656015|nfa|0.011912879074724067|txq|0.012414560738695945
skj|suz|0.014285288817608651|taj|0.018375615239788198|bfz|0.032396215954216726|kfx|0.034835578959817044|mjl|0.03562729778679514
skm|iou|0.0007754602396209582|met|0.001731268874938107|dah|0.0032920858517743253|bjr|0.003324685718027213|bzh|0.003777375987376933
skn|yka|0.0074930279700591955|ceb|0.0104862959904594|mbb|0.0124657575921792|bkd|0.012992051911210141|tbl|0.013918052564922801
sko|mqj|0.005115926029646326|ptu|0.005643695952653573|blz|0.02067968667751481|iba|0.04513236088475659|hvn|0.0473989353708126
skp|iba|0.004090186384257333|ptu|0.043696599917170946|mqj|0.04504107230673293|yka|0.05200374472167245|agn|0.05583240984330015
skq|gux|0.015971960648325234|box|0.020418632806036594|gng|0.020830471068829175|xon|0.022326501197309646|tbz|0.02241043932615323
skr|pst|0.01758509594143358|pan|0.018388780225299228|bgc|0.020314736890469774|snd|0.024339230718749272|dgo|0.024616076157717895
sks|msy|0.0018349115279073726|geb|0.0025230903468954906|gai|0.003120450007491308|tbc|0.004986012621510687|boj|0.006311415844383339
skt|lin|0.017188847471504114|mcp|0.04733901145050177|umb|0.05667126646324243|bss|0.06313017887125975|bjv|0.06345055889192569
sku|tgp|0.002748456338242118|upv|0.005403042709771437|klv|0.008921473264189532|lww|0.011580101895560477|tnn|0.026619963175088718
skv|agg|0.006156269624801583|urt|0.011749034418152787|ipi|0.019593052050938708|gai|0.022634777274454447|geb|0.022965431505781318
skw|car|0.009650512685065619|ake|0.012738654470228244|mbc|0.013277013026850639|srn|0.017935266994426526|hns|0.017969709270368985
skx|mqj|0.005818708579273572|ptu|0.0064546025514410155|blz|0.019820029159893456|iba|0.04555520315685178|alp|0.047197297374883145
sky|apb|0.009694953658048925|kwd|0.010188780801374126|far|0.010351878725474058|kwf|0.010802443096407396|lgl|0.011210980559888334
skz|yva|0.021659226747671706|alp|0.022788551534145465|amk|0.02296472143741533|lex|0.03950932139183816|kje|0.04179624761423876
slc|guh|0.0036141849282056294|cui|0.005514530496410669|tuf|0.017382675107005068|guo|0.019053295989702845|gvc|0.023381633262966568
sld|box|0.006135805237480012|cme|0.015026257477822384|xon|0.016164190740140378|gng|0.017511205195388825|myk|0.017584966836703235
sle|kan|0.010871933023346119|tam|0.011785499699644916|mal|0.013251856393227051|tel|0.02617842125365902|mar|0.033259425716028815
slg|iba|0.023180175156245465|yka|0.03314136053346144|agn|0.038493577129956345|cgc|0.03873359567904785|ptu|0.04354552894843161
slh|pao|0.041249439854692135|dgr|0.08982020436467869|tew|0.09150240876366982|ood|0.09608716471172793|tac|0.1263113595273959
sli|ces|0.005511599221648334|pol|0.011258650073907252|slk|0.015701267366059566|deu|0.016996525549362956|hun|0.025039046865532554
sll|snp|0.0014514079821403923|kue|0.0020013599076980364|kyg|0.0027131830934674435|gam|0.002937251059265311|kmu|0.0030366315796541256
slm|yka|0.00834095823864096|tbl|0.022143102812455927|cgc|0.023474147219700283|agn|0.024053299272948997|ceb|0.024166228716506585
sln|pao|0.01640833269152254|ood|0.05508808929074378|tew|0.07018189128411367|tac|0.08604893580267572|stp|0.11673147562905224
slp|mkn|0.011385337887094412|rgu|0.012410349431014578|hvn|0.01318614365103733|nfa|0.013544672285725921|llg|0.01359360873476568
slq|glk|0.011067162861503096|hye|0.01935798990458915|azj|0.022183217413521812|sdh|0.023223005382858423|kat|0.030783682270622104
slr|cmn|0.0639721787675055|atb|0.06657364365208275|asm|0.07596404514165038|xng|0.07702626077141041|hlt|0.08321302663375285
slt|lao|0.014977919415479787|vie|0.01970121391160829|atb|0.02371982747815075|zyp|0.04598008350269261|cek|0.046539771849223865
slu|lex|0.01661958537747998|kje|0.020844472558693632|alp|0.03142044360818948|mkn|0.041863339772414646|rgu|0.043996774372195985
slw|mpp|0.0016082239682234406|ded|0.001712432970585408|ksr|0.0027312256258471748|bmu|0.0027726236690822988|met|0.004055554473052001
slx|lin|0.04398356293107886|bem|0.044296816155681484|lug|0.0603847315461853|umb|0.06174534648420197|zga|0.0648529166729198
sly|mqj|0.017614970155209717|ptu|0.018448338248918148|hvn|0.025707135536360913|nfa|0.02862226092842|mkn|0.02871712465631572
slz|alp|0.017461652413998087|yva|0.029938561414699087|amk|0.031457745512499045|lex|0.04184134262474582|blz|0.04244330814618895
sma|swe|0.019784894181695437|fin|0.03096129523700613|ekk|0.040830124475508246|lvs|0.04349722131727081|dan|0.046323899442507394
smb|byr|0.0013881796522883234|awb|0.0021209574049439665|kyg|0.003117976369045553|tbg|0.003424305626120068|kmu|0.003515648801825507
smc|iou|0.001230363652489972|met|0.0014426477335907778|dah|0.002603593292440378|bjr|0.003144564179567641|nca|0.0033495145644881195
smd|umb|0.014718339554275428|lin|0.031179667737427808|loz|0.07295971838983357|mcp|0.07765076445121058|toi|0.08281065707096484
sme|fin|0.023348951153007738|swe|0.05099762570779553|ekk|0.05741395089007646|lvs|0.0654987383519277|lit|0.07581371980548572
smf|agg|0.0021231424467700417|urt|0.008656143738599603|ipi|0.015396454422993635|gai|0.01966251385103912|geb|0.01986189294004847
smg|mee|0.0045722834808280596|lbb|0.004614417916284124|rai|0.004801167141793837|ata|0.006324244673450556|mbh|0.009017498440927373
smh|atb|0.00859187317841336|lao|0.03460487802212138|zyp|0.03618480356214479|hlt|0.036966056102506396|vie|0.03766761264829523
smj|fin|0.02245424622395517|swe|0.04166807997144253|ekk|0.05261160474068738|lvs|0.05941398399976051|lit|0.06949848840517694
smk|kne|0.005391924879596685|sgb|0.006954014640864222|prf|0.013969853813804759|fil|0.029648437361765548|agn|0.031954090393230876
sml|yka|0.01987893747532023|agn|0.020591888191272383|cgc|0.020660111992086908|ceb|0.03348435936928572|tbl|0.033912807989938065
smm|taj|0.003954483929116093|suz|0.00770944204542327|asm|0.01910329259153157|ben|0.019580663689952767|hlt|0.03276357323693325
smn|fin|0.0264552368952555|swe|0.05900427617625176|ekk|0.060789815164554034|lvs|0.06986682744649675|rus|0.07824587650617366
smo|tnk|0.10455881719571003|tnp|0.10473992157713242|tnn|0.10496461287767986|lww|0.10758154134270967|klv|0.11019587844226088
smp|heb|0.0057836750374687124|tur|0.044718541201165085|arb|0.046489698784686624|sdh|0.05255342354438398|hye|0.061413110801778435
smq|ipi|0.006383332299162658|imo|0.010131784552691042|kyc|0.011207237616841836|med|0.0122283595680811|urt|0.014500758222599714
smr|zsm|0.030318173589183723|zlm|0.037562522482247535|khm|0.07147591704116986|jav|0.08934688470915275|ind|0.09234651993063896
sms|fin|0.024452137912345344|ekk|0.058077330666949444|swe|0.058261665877214784|lvs|0.06744176558288319|rus|0.07331621998200799
smt|hlt|0.007276441730022329|zyp|0.011190628931941726|asm|0.013333175885018166|ben|0.01715145204694201|cek|0.01774801081297477
smu|khm|0.010262385391798386|lao|0.037554824344480923|vie|0.04875081151814955|zsm|0.05122892430724343|zlm|0.05741741952389948
smv|mar|0.0095166339240916|tel|0.02260452798595948|kan|0.026895107155881476|guj|0.03135319879990129|hin|0.038592053341209846
smw|hvn|0.026056144725361798|nfa|0.030701821970478282|txq|0.032321421578465584|llg|0.03287763187629065|ptu|0.03288748891990041
smx|lin|0.014424190782713125|umb|0.03777743635936006|mcp|0.061648714712589904|bem|0.0710712248689821|bss|0.07437642492743027
smy|pes|0.014581498021276274|glk|0.01786341958850091|sdh|0.03408610943919959|azj|0.04243122199482037|hye|0.04410099822000961
smz|nas|0.0017184619236116259|rug|0.015468880526116993|lbb|0.01805647438031733|rai|0.02001514714129046|mee|0.022811363779702616
snb|iba|0.014142563118317478|zlm|0.04167903836204374|jav|0.047025504318947565|ind|0.04858621229072683|zsm|0.04968936562832726
snc|bbb|0.0018664717521351152|tpi|0.0037079038967025696|mcq|0.004808319949480698|bjz|0.005403708183203978|rro|0.009546258257524164
sne|iba|0.016677892151250668|zlm|0.0388928415609607|zsm|0.04685649506760091|jav|0.047398638351257676|ind|0.04910680132746707
snf|wol|0.008650575727536372|knf|0.015375615747052323|sus|0.031015695534036943|kea|0.0360334247665086|yal|0.0406076489568159
sng|bem|0.013820670299369349|zga|0.04068491487795842|toi|0.04094517830953825|nya|0.04182758786138196|sna|0.04274048116704402
sni|shp|0.0006810662547499747|kaq|0.004516376867617419|cbr|0.008496480328711151|qvs|0.00976650607785528|qvh|0.013130701196326
snj|bjv|0.031994562060240817|kyq|0.04394096609961521|mcp|0.044932437401296925|dik|0.04542757759317024|daa|0.045897206895065955
snk|sus|0.01752208561596664|yal|0.017609252898910265|knf|0.022378664646774248|wol|0.023008831075468406|spp|0.032809969141936256
snl|bps|0.0035108565010042534|bpr|0.004891390668264417|tbl|0.0064234907027929415|obo|0.010564556115664148|mbt|0.012876684897740506
snm|lug|0.013178087803133648|spy|0.02160528955430584|sxb|0.026464045886715155|luo|0.02770440607400398|amf|0.031652688013118484
sno|pao|0.04484947707089199|dgr|0.0861261555706794|tew|0.09382345240292878|ood|0.09931871327240793|gwi|0.12365609343148946
snq|lin|0.024610872913651684|mcp|0.03207279285018488|bss|0.0377999726482491|ken|0.04141651541780964|ibo|0.04281399541610337
snr|boj|0.0012663692424407782|tbc|0.003945920146952229|gam|0.004208382334784021|nca|0.004226264999586888|kue|0.004784670695974206
sns|klv|0.0018200624549336323|upv|0.002863884841976356|lww|0.004774806623929344|tgp|0.005930486025695114|tnn|0.01855260916652496
snu|agg|0.0028932149537866584|urt|0.011264689076372856|ipi|0.01698576904984992|kyc|0.02192221088931383|gai|0.02221508334090099
snv|iba|0.017282748213452638|yka|0.03881564941042466|ptu|0.04152113883993075|mqj|0.04254554170892878|agn|0.04426913117520432
snw|nko|0.0005938156152335347|ncu|0.0066419448427358614|fon|0.0068499335986456624|xon|0.014660611014257955|dop|0.014665117260673457
snx|boj|0.0007541535091367248|nca|0.002210183256809136|dah|0.0035902697923486807|agd|0.0036409608045539325|bjr|0.004009127344071767
sny|urt|0.005183419138341783|ipi|0.00676628584700627|agg|0.007619767411925335|kyc|0.011412220909646874|med|0.012750557555774108
snz|boj|0.001210803984241474|nca|0.002941635643077452|snp|0.003330267509882117|gam|0.0035431829225210866|agd|0.003574173665728824
soa|khm|0.02869758806615978|lao|0.0348861118355228|vie|0.051913401356809115|zsm|0.05688063696243189|cek|0.0573756618843716
sob|amk|0.01237003101771385|yva|0.01384370675779045|agg|0.017014540995091212|urt|0.02440904844821049|ipi|0.031094996513616496
soc|lug|0.04718699066974735|dik|0.048303395071599274|bjv|0.05400705712850792|lin|0.05624291336578362|sxb|0.05921293341297993
sod|lug|0.03602120585950888|sxb|0.04370215429021225|luo|0.04584557728147566|bem|0.04918565716149206|spy|0.04961225302027008
soe|lin|0.03422497860657002|bem|0.05747337398078064|umb|0.06150630038288054|mcp|0.06396040691479137|lug|0.06460342691557826
sog|tgk|0.008353217528611798|uzn|0.011533216240754025|pst|0.04459324215332363|bhd|0.05334468318972272|dgo|0.05574973943858297
soh|udu|0.011767468438365722|amh|0.03225138203169258|dik|0.03338881374158081|mdy|0.034533059699716116|amf|0.037459224427914335
soi|bfz|0.02167022042952404|kfx|0.025055153175743368|bgc|0.0252664927268648|mjl|0.025278632720856793|suz|0.02565711032190596
soj|pes|0.00841447593030911|glk|0.03652766772535809|sdh|0.03806192684615085|arb|0.05613878928585708|azj|0.06228670871494034
sok|kyq|0.0030018254931556292|daa|0.005555141778639437|bjv|0.01596407690106492|muy|0.019022468269994684|mqb|0.019348979889158305
sol|nas|0.008050647227957265|lbb|0.011977187594815818|rai|0.013856462378569308|mee|0.01801374176922242|ata|0.019820608997910837
soo|lin|0.017840167126680132|umb|0.04923910722574073|mcp|0.056773882986888305|bem|0.0683387614768608|bss|0.071827289127321
sop|bem|0.034963258640651945|lug|0.05202564965143191|zga|0.05333918496676916|sxb|0.05564601985087035|lin|0.05585507488510439
soq|mox|0.005751354087316781|bjz|0.006881069976450374|tte|0.007535712201576508|mcq|0.009592060676067533|bbb|0.010875490325478932
sor|bjv|0.0066943367398281765|kyq|0.013767624623468774|muy|0.015050287036055189|mqb|0.015081262774023137|meq|0.015398853509865647
sos|box|0.005896200532769107|cme|0.005903783688346778|spp|0.00759491178956778|myk|0.008426544961081901|yre|0.023728169927618028
sot|afr|0.039016025994396346|seh|0.061380031472609994|toi|0.0630086803508453|loz|0.06338805976495464|sna|0.0647707252184533
sou|zsm|0.023584471392230695|zlm|0.03313429560020626|khm|0.04092417966183148|lao|0.06879868072002768|iba|0.07797088886357435
sov|bps|0.03823014396235321|bpr|0.04023760325478913|obo|0.040909517044879135|mbt|0.04121965828374077|tbl|0.04281570830865893
sow|agg|0.0028513423273690656|urt|0.010534496304994602|ipi|0.016884011454518108|gai|0.02153810302795284|kyc|0.02164439232921812
sox|mcp|0.004033507981773413|bss|0.017341540181821612|nhu|0.01839809749251344|ken|0.01951842485279509|ibo|0.029825195176281464
soz|luo|0.010096372500876244|sxb|0.011666970561014183|kik|0.011687364792943834|kam|0.012385632309129846|spy|0.01881735311822163
spb|alp|0.004918605613703825|lex|0.027583225228631235|kje|0.028303177813575598|blz|0.03587429883913236|yva|0.0400090770573694
spc|mbc|0.015299369777581834|ake|0.016415459026359932|wap|0.01940526093490409|guh|0.03472532559576583|mbj|0.03477404427808463
spd|nca|0.0010724679896617602|dah|0.002087923321475647|boj|0.0022564362386075843|bjr|0.0031680674673676065|agd|0.0032105170963857206
spe|msy|0.000691113298122665|geb|0.0014108585712347937|gai|0.0017172809190967974|tbc|0.0060667004691554675|boj|0.007783937503729306
spg|iba|0.005959211420536892|ptu|0.043327843853024434|mqj|0.044635107471332675|yka|0.050150629670423455|agn|0.0540774802261213
spi|agg|0.011601454775092508|amk|0.01688465153089253|yva|0.01844191797187794|urt|0.019273821802830025|ipi|0.025672467091014218
spk|urt|0.00250737108178037|ipi|0.007793040576195068|gai|0.00977092412835254|geb|0.009828723761225296|agg|0.009900822371408107
spl|met|0.0021772385003075807|bmu|0.002716630699144401|ded|0.002898621544679002|mpp|0.0031177528063547973|ksr|0.0033141326885356244
spm|msy|0.0003870388261292633|geb|0.0005708742482580409|gai|0.0009375817157090476|tbc|0.0069564756664636535|kyc|0.008125550023530156
spn|mca|0.01488244379872082|cax|0.03642422034967089|gyr|0.040786679882540006|quh|0.042041028392864506|pab|0.04399849564839382
spo|pao|0.04388328896363204|tew|0.08282122440124795|dgr|0.08497426875913337|ood|0.0930434012878769|tac|0.12179700480511735
spq|ura|0.009964973686662963|yad|0.010777481437872227|kaq|0.011188378413497485|shp|0.01489315150735744|boa|0.017036581084315515
spr|alp|0.0029250670902525753|lex|0.025722980157485007|kje|0.02598748918511877|blz|0.033318998869984226|yva|0.04354594850693192
sps|nas|0.006731782203784355|lbb|0.013098488644170452|rai|0.015026768569556941|mee|0.01862933743778115|ata|0.020395367736640403
spt|kfx|0.004397435261117186|gbk|0.006002102884879642|mjl|0.006608859810388837|xnr|0.007698215991487682|kfs|0.00837057674880038
