target_lang|closest_lang_0|tree_dist_0|closest_lang_1|tree_dist_1|closest_lang_2|tree_dist_2|closest_lang_3|tree_dist_3|closest_lang_4|tree_dist_4
rxd|pjt|0.625|cbu|0.7777777777777778|con|0.7777777777777778|ata|0.7777777777777778|ura|0.7777777777777778
rxw|cbu|0.75|con|0.75|ata|0.75|ura|0.75|guo|0.7777777777777778
ryn|cbu|0.8|con|0.8|ata|0.8|ura|0.8|guo|0.8181818181818181
rys|cbu|0.75|con|0.75|ata|0.75|ura|0.75|guo|0.7777777777777778
ryu|cbu|0.75|con|0.75|ata|0.75|ura|0.75|guo|0.7777777777777778
rzh|arb|0.375|heb|0.4117647058823529|mlt|0.4117647058823529|amh|0.5294117647058824|cbu|0.8
saa|daa|0.4444444444444444|mqb|0.6|xed|0.625|hau|0.625|meq|0.6666666666666667
sac|cbu|0.7777777777777778|con|0.7777777777777778|ata|0.7777777777777778|ura|0.7777777777777778|guo|0.8
sad|cbu|0.5|con|0.5|ata|0.5|ura|0.5|guo|0.6
sae|cbu|0.6|con|0.6|ata|0.6|ura|0.6|guo|0.6666666666666667
saf|gux|0.3125|gng|0.3125|xon|0.3125|tbz|0.3548387096774194|box|0.40740740740740744
sag|soy|0.5294117647058824|myk|0.5555555555555556|bba|0.5789473684210527|spp|0.5789473684210527|cme|0.6
sah|kaz|0.4545454545454546|tur|0.5|azj|0.5384615384615384|uzn|0.5384615384615384|cbu|0.7142857142857143
saj|cbu|0.7777777777777778|con|0.7777777777777778|ata|0.7777777777777778|ura|0.7777777777777778|guo|0.8
sak|poy|0.36363636363636365|ndj|0.36363636363636365|bss|0.3846153846153846|mcp|0.3846153846153846|ken|0.4
